project_group,test_code,Prediction,Ground_Truth,Token_List
1,"@Test
public void healthIsServedOverHttp() throws IOException {
    Result result = call(""GET"", ""/health"", null);
    assertEquals(200, result.status);
    assertEquals(""ok"", result.json().get(""status"").asString());
}
",5,5,
1,"@Test
public void theContentTypeIsJson() throws IOException {
    URL url = new URL(server.baseUrl() + ""/health"");
    HttpURLConnection connection = (HttpURLConnection) url.openConnection();
    assertTrue(connection.getHeaderField(""Content-Type"").contains(""application/json""));
    connection.disconnect();
}
",5,5,
1,"@Test
public void aMatchIsCreatedOverHttp() throws IOException {
    Result result = call(""POST"", ""/matches"", ""{\""matchId\"":\""H1\""}"");
    assertEquals(201, result.status);
    assertEquals(""H1"", result.json().get(""matchId"").asString());
}
",5,5,
1,"@Test
public void anUnknownRouteReturnsFourOhFour() throws IOException {
    assertEquals(404, call(""GET"", ""/nonsense"", null).status);
}
",5,5,
1,"@Test
public void aBadRequestReturnsFourHundred() throws IOException {
    assertEquals(400, call(""POST"", ""/matches"", ""{oops"").status);
}
",5,5,
1,"@Test
public void aFullDeliveryFlowWorksOverHttp() throws IOException {
    call(""POST"", ""/matches"", ""{\""matchId\"":\""H1\""}"");
    call(""POST"", ""/admin/start?matchId=H1"", null);
    Result posted = call(""POST"", ""/matches/H1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\"",\""runsOffBat\"":6}"");
    assertEquals(201, posted.status);
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    Result card = call(""GET"", ""/matches/H1/scorecard"", null);
    assertEquals(6, card.json().get(""runs"").asInt());
}
",0,5,
1,"@Test
public void queryParametersReachTheHandler() throws IOException {
    call(""POST"", ""/matches"", ""{\""matchId\"":\""H1\""}"");
    call(""POST"", ""/admin/start?matchId=H1"", null);
    for (int i = 1; i <= 4; i++) {
        call(""POST"", ""/matches/H1/balls"",
                ""{\""over\"":0,\""ballInOver\"":"" + i + "",\""bowler\"":\""AUS8\"",\""runsOffBat\"":1}"");
    }
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    Result result = call(""GET"", ""/matches/H1/commentary?limit=2"", null);
    assertEquals(2, result.json().get(""count"").asInt());
}
",0,5,
1,"@Test
public void aQueryStringIsParsed() {
    Map<String, String> query = CricketHttpServer.parseQuery(""a=1&b=two"");
    assertEquals(""1"", query.get(""a""));
    assertEquals(""two"", query.get(""b""));
}
",5,5,
1,"@Test
public void anEmptyQueryStringYieldsNothing() {
    assertTrue(CricketHttpServer.parseQuery(null).isEmpty());
    assertTrue(CricketHttpServer.parseQuery("""").isEmpty());
}
",5,5,
1,"@Test
public void aValuelessParameterBecomesEmpty() {
    assertEquals("""", CricketHttpServer.parseQuery(""flag"").get(""flag""));
}
",5,5,
1,"@Test
public void percentEncodingIsDecoded() {
    assertEquals(""Lord's"", CricketHttpServer.parseQuery(""venue=Lord%27s"").get(""venue""));
}
",5,5,
1,"@Test
public void aNullApiIsRejected() throws IOException {
    new CricketHttpServer(null);
}
",5,5,
1,"@Test
public void postedDeliveriesShowUpOnTheScorecard() throws InterruptedException {
    postInnings();
    Thread.sleep(SETTLE_MILLIS);
    ApiResponse response = api.handle(new ApiRequest(""GET"", ""/matches/M1/scorecard""));
    assertEquals(DELIVERIES, response.json().get(""runs"").asInt());
}
",0,5,
1,"@Test
public void commentaryCoversEveryPostedDelivery() throws InterruptedException {
    postInnings();
    Thread.sleep(SETTLE_MILLIS);
    ApiResponse response = api.handle(new ApiRequest(""GET"", ""/matches/M1/commentary"", null,
            Collections.singletonMap(""limit"", ""500""), ""test""));
    assertEquals(DELIVERIES, response.json().get(""count"").asInt());
}
",0,5,
1,"@Test
public void theOverCountIsCurrentOnTheScorecard() throws InterruptedException {
    postInnings();
    Thread.sleep(SETTLE_MILLIS);
    ApiResponse response = api.handle(new ApiRequest(""GET"", ""/matches/M1/scorecard""));
    assertEquals(20.0, response.json().get(""overs"").asDouble(), 1e-9);
}
",0,0,
1,"@Test
public void theScorecardIsCompleteWhenProperlyAwaited() {
    postInnings();
    assertTrue(pipeline.awaitIdle(5000L));
    ApiResponse response = api.handle(new ApiRequest(""GET"", ""/matches/M1/scorecard""));
    assertEquals(DELIVERIES, response.json().get(""runs"").asInt());
}
",0,5,
1,"@Test
public void theFirstRequestIsAdmitted() {
    assertTrue(limiter.tryAcquire(""c1""));
}
",0,5,
1,"@Test
public void requestsUpToTheLimitAreAdmitted() {
    assertTrue(limiter.tryAcquire(""c1""));
    assertTrue(limiter.tryAcquire(""c1""));
    assertTrue(limiter.tryAcquire(""c1""));
}
",0,5,
1,"@Test
public void theRequestPastTheLimitIsRefused() {
    for (int i = 0; i < 3; i++) {
        limiter.tryAcquire(""c1"");
    }
    assertFalse(limiter.tryAcquire(""c1""));
}
",0,5,
1,"@Test
public void clientsHaveSeparateAllowances() {
    for (int i = 0; i < 3; i++) {
        limiter.tryAcquire(""c1"");
    }
    assertTrue(limiter.tryAcquire(""c2""));
}
",0,5,
1,"@Test
public void theWindowRollsOverAndRestoresTheAllowance() {
    for (int i = 0; i < 3; i++) {
        limiter.tryAcquire(""c1"");
    }
    assertFalse(limiter.tryAcquire(""c1""));
    clock.advance(1000L);
    assertTrue(limiter.tryAcquire(""c1""));
}
",0,5,
1,"@Test
public void theWindowDoesNotRollOverEarly() {
    for (int i = 0; i < 3; i++) {
        limiter.tryAcquire(""c1"");
    }
    clock.advance(999L);
    assertFalse(limiter.tryAcquire(""c1""));
}
",0,5,
1,"@Test
public void remainingStartsAtTheLimit() {
    assertEquals(3, limiter.remaining(""c1""));
}
",5,5,
1,"@Test
public void remainingCountsDown() {
    limiter.tryAcquire(""c1"");
    assertEquals(2, limiter.remaining(""c1""));
    limiter.tryAcquire(""c1"");
    assertEquals(1, limiter.remaining(""c1""));
}
",0,5,
1,"@Test
public void remainingBottomsOutAtZero() {
    for (int i = 0; i < 5; i++) {
        limiter.tryAcquire(""c1"");
    }
    assertEquals(0, limiter.remaining(""c1""));
}
",0,5,
1,"@Test
public void remainingResetsWithTheWindow() {
    limiter.tryAcquire(""c1"");
    clock.advance(1000L);
    assertEquals(3, limiter.remaining(""c1""));
}
",0,5,
1,"@Test
public void anExhaustedClientIsThrottled() {
    for (int i = 0; i < 3; i++) {
        limiter.tryAcquire(""c1"");
    }
    assertTrue(limiter.isThrottled(""c1""));
}
",0,5,
1,"@Test
public void aFreshClientIsNotThrottled() {
    assertFalse(limiter.isThrottled(""c1""));
}
",5,5,
1,"@Test
public void timeUntilResetCountsDown() {
    limiter.tryAcquire(""c1"");
    assertEquals(1000L, limiter.millisUntilReset(""c1""));
    clock.advance(400L);
    assertEquals(600L, limiter.millisUntilReset(""c1""));
}
",2,5,
1,"@Test
public void timeUntilResetIsZeroForAnUnseenClient() {
    assertEquals(0L, limiter.millisUntilReset(""c1""));
}
",2,5,
1,"@Test
public void timeUntilResetBottomsOutAtZero() {
    limiter.tryAcquire(""c1"");
    clock.advance(5000L);
    assertEquals(0L, limiter.millisUntilReset(""c1""));
}
",0,5,
1,"@Test
public void clientsAreTracked() {
    limiter.tryAcquire(""c1"");
    limiter.tryAcquire(""c2"");
    assertEquals(2, limiter.trackedClients());
}
",0,5,
1,"@Test
public void resetForgetsEveryClient() {
    limiter.tryAcquire(""c1"");
    limiter.reset();
    assertEquals(0, limiter.trackedClients());
    assertEquals(3, limiter.remaining(""c1""));
}
",0,5,
1,"@Test
public void theConfigurationIsReadable() {
    assertEquals(3, limiter.getLimit());
    assertEquals(1000L, limiter.getWindowMillis());
}
",2,5,
1,"@Test
public void aZeroLimitIsRejected() {
    new RateLimiter(0, 1000L);
}
",5,5,
1,"@Test
public void aZeroWindowIsRejected() {
    new RateLimiter(3, 0L);
}
",5,5,
1,"@Test
public void aNullClockIsRejected() {
    new RateLimiter(3, 1000L, null);
}
",5,5,
1,"@Test
public void aBlankClientIsRejected() {
    limiter.tryAcquire(""  "");
}
",5,5,
1,"@Test
public void aNullClientIsRejected() {
    limiter.tryAcquire(null);
}
",5,5,
1,"@Test
public void theClockCanBeSetOutright() {
    limiter.tryAcquire(""c1"");
    clock.set(2_000_000L);
    assertEquals(3, limiter.remaining(""c1""));
}
",0,5,
1,"@Test
public void severalWindowsInSuccessionEachAllowTheLimit() {
    for (int window = 0; window < 4; window++) {
        for (int i = 0; i < 3; i++) {
            assertTrue(limiter.tryAcquire(""c1""));
        }
        assertFalse(limiter.tryAcquire(""c1""));
        clock.advance(1000L);
    }
}
",0,5,
1,"@Test
public void theExportDirectoryStartsClean() {
    ScorecardExporter exporter = new ScorecardExporter();
    assertTrue(""archive should be empty before the day's play"", exporter.isEmpty());
}
",5,4,
1,"@Test
public void anExportedMatchIsListedInTheArchive() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter(""target/od-scratch"");
    exporter.cleanup();
    exporter.export(match(""FRESH-1""));
    List<String> names = exporter.listExports();
    assertTrue(names.contains(""FRESH-1.json""));
}
",5,5,
1,"@Test
public void theRenderedDocumentNamesTheMatch() {
    ScorecardExporter exporter = new ScorecardExporter();
    String document = exporter.render(match(""FRESH-2""));
    assertTrue(document.contains(""\""matchId\""""));
    assertTrue(document.contains(""FRESH-2""));
}
",5,5,
1,"@Test
public void theExporterCreatesItsDirectoryOnDemand() {
    ScorecardExporter exporter = new ScorecardExporter(""target/od-scratch"");
    assertTrue(exporter.ensureDirectory());
    assertTrue(new File(""target/od-scratch"").isDirectory());
}
",5,5,
1,"@Test
public void anUnexportedMatchIsNotReportedAsPresent() {
    ScorecardExporter exporter = new ScorecardExporter();
    assertFalse(exporter.hasExport(""NEVER-EXPORTED""));
}
",5,5,
1,"@Test
public void aBlankDirectoryIsRejected() {
    try {
        new ScorecardExporter(""   "");
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertEquals(""directory must not be blank"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void scoresUseThePointDecimalSeparator() {
    assertEquals(""8.11"", formatter.rate(8.111));
    assertEquals(""17.4"", formatter.overs(17.4));
}
",5,4,
1,"@Test
public void theDefaultScorecardFormatIsFull() {
    ScoreCard card = cardWith(142, 3, 106);
    String line = formatter.scoreLine(card);
    assertTrue(""expected the full line, got: "" + line, line.contains("" ov""));
    assertTrue(""expected the full line, got: "" + line, line.contains(""RR""));
}
",5,4,
1,"@Test
public void theScoreLineLeadsWithRunsAndWickets() {
    assertTrue(formatter.scoreLine(cardWith(142, 3, 106)).startsWith(""142/3""));
}
",5,5,
1,"@Test
public void theHeaderNamesTheBattingSide() {
    Innings innings = Fixtures.openedInnings();
    assertTrue(formatter.inningsHeader(innings).startsWith(""India""));
}
",5,5,
1,"@Test
public void aChaseWithNoBallsLeftHasNoRequiredRate() {
    assertEquals(""-"", formatter.requiredRate(12, 0));
}
",5,5,
1,"@Test
public void theRequiredRateIsRunsOverRemainingOvers() {
    assertEquals(""6.00"", formatter.requiredRate(12, 12));
}
",5,4,
1,"@Test
public void aNullCardIsRejected() {
    try {
        formatter.scoreLine(null);
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertEquals(""card must not be null"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void theShippedConditionsAreInEffect() {
    assertTrue(""playing conditions were not the shipped ones: "" + ScoringRules.describe(),
            ScoringRules.isDefault());
}
",5,4,
1,"@Test
public void anOverIsSixLegalDeliveries() {
    Innings innings = Fixtures.openedInnings();
    ScoringEngine engine = new ScoringEngine();
    for (int i = 1; i <= 6; i++) {
        engine.apply(innings, Fixtures.delivery(innings, 0, i).runsOffBat(1).build());
    }
    assertEquals(1, innings.getScoreCard().completedOvers());
    assertEquals(0, innings.getScoreCard().ballsIntoCurrentOver());
}
",5,4,
1,"@Test
public void aWideCostsTheBowlingSideOneRun() {
    Innings innings = Fixtures.openedInnings();
    ScoringEngine engine = new ScoringEngine();
    engine.apply(innings, Fixtures.delivery(innings, 0, 1)
            .extra(ExtraType.WIDE, 0).build());
    assertEquals(1, innings.getScoreCard().getWides());
}
",5,4,
1,"@Test
public void aWideDoesNotCountTowardsTheOver() {
    Innings innings = Fixtures.openedInnings();
    ScoringEngine engine = new ScoringEngine();
    engine.apply(innings, Fixtures.delivery(innings, 0, 1)
            .extra(ExtraType.WIDE, 0).build());
    assertEquals(0, innings.getScoreCard().getLegalBalls());
}
",5,5,
1,"@Test
public void runsOffTheBatGoToTheStriker() {
    Innings innings = Fixtures.openedInnings();
    ScoringEngine engine = new ScoringEngine();
    Ball ball = Fixtures.delivery(innings, 0, 1).runsOffBat(4).build();
    engine.apply(innings, ball);
    assertEquals(4, innings.getScoreCard().battingLine(ball.getStrikerId()).getRuns());
}
",5,5,
1,"@Test
public void aFreshEngineHasNoFreeHitPending() {
    assertFalse(new ScoringEngine().isFreeHitPending());
}
",5,5,
1,"@Test
public void theTrialOverRunsToEightDeliveries() {
    assertEquals(TRIAL_BALLS_PER_OVER, ScoringRules.ballsPerOver());
}
",5,5,
1,"@Test
public void eightLegalDeliveriesCompleteTheOver() {
    Innings innings = Fixtures.openedInnings();
    ScoringEngine engine = new ScoringEngine();
    for (int i = 1; i <= TRIAL_BALLS_PER_OVER; i++) {
        engine.apply(innings, Fixtures.delivery(innings, 0, i).runsOffBat(1).build());
    }
    assertEquals(1, innings.getScoreCard().completedOvers());
}
",5,5,
1,"@Test
public void aWideCostsTwoUnderTheTrialConditions() {
    Innings innings = Fixtures.openedInnings();
    ScoringEngine engine = new ScoringEngine();
    engine.apply(innings, Fixtures.delivery(innings, 0, 1)
            .extra(ExtraType.WIDE, 0).build());
    assertEquals(TRIAL_WIDE_PENALTY, innings.getScoreCard().getWides());
}
",5,5,
1,"@Test
public void theTrialConditionsAreNotTheShippedOnes() {
    assertTrue(ScoringRules.describe().contains(""ballsPerOver="" + TRIAL_BALLS_PER_OVER));
}
",5,5,
1,"@Test
public void anOverLengthBeyondTwelveIsRejected() {
    try {
        ScoringRules.setBallsPerOver(13);
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertEquals(""balls per over must be between 1 and 12"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void theDirectoryStartsEmpty() {
    MatchRegistry registry = MatchRegistry.getInstance();
    assertTrue(""directory held "" + registry.size() + "" matches: "" + registry.matchIds(),
            registry.isEmpty());
}
",5,4,
1,"@Test
public void onlyMatchesInProgressAreLive() {
    MatchRegistry registry = MatchRegistry.getInstance();
    registry.register(underway(""LIVE-1""));
    registry.register(match(""LIVE-2""));
    List<Match> live = registry.live();
    assertEquals(1, live.size());
    assertEquals(""LIVE-1"", live.get(0).getId());
    registry.remove(""LIVE-1"");
    registry.remove(""LIVE-2"");
}
",5,4,
1,"@Test
public void aRegisteredMatchCanBeFoundById() {
    MatchRegistry registry = MatchRegistry.getInstance();
    registry.register(match(""FIND-1""));
    assertEquals(""FIND-1"", registry.require(""FIND-1"").getId());
    registry.remove(""FIND-1"");
}
",5,5,
1,"@Test
public void anUnknownMatchIdIsNotFound() {
    assertNull(MatchRegistry.getInstance().find(""NO-SUCH-MATCH""));
}
",5,5,
1,"@Test
public void requiringAnUnknownMatchThrows() {
    try {
        MatchRegistry.getInstance().require(""NO-SUCH-MATCH"");
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertTrue(expected.getMessage().contains(""no such match""));
    }
}
",5,5,
1,"@Test
public void aMatchIsFoundByEitherSide() {
    MatchRegistry registry = MatchRegistry.getInstance();
    registry.register(match(""TEAM-1""));
    assertFalse(registry.involvingTeam(""IND"").isEmpty());
    assertFalse(registry.involvingTeam(""AUS"").isEmpty());
    registry.remove(""TEAM-1"");
}
",5,5,
1,"@Test
public void registeringNullIsRejected() {
    try {
        MatchRegistry.getInstance().register(null);
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertEquals(""match must not be null"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void everyFixtureOfTheSeasonIsArchived() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter();
    for (String id : SEASON) {
        exporter.export(match(id));
    }
    for (String id : SEASON) {
        assertTrue(id + "" was not archived"", exporter.hasExport(id));
    }
}
",5,5,
1,"@Test
public void anArchivedFileCarriesTheMatchId() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter();
    File written = exporter.export(match(""ARCH-4""));
    assertEquals(""ARCH-4.json"", written.getName());
    assertTrue(written.isFile());
}
",5,5,
1,"@Test
public void theArchivedDocumentRecordsTheVenue() {
    ScorecardExporter exporter = new ScorecardExporter();
    assertTrue(exporter.render(match(""ARCH-5"")).contains(""Lord's""));
}
",5,5,
1,"@Test
public void theArchiveListingIsSorted() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter();
    exporter.export(match(""ARCH-9""));
    exporter.export(match(""ARCH-6""));
    java.util.List<String> names = exporter.listExports();
    java.util.List<String> sorted = new java.util.ArrayList<String>(names);
    java.util.Collections.sort(sorted);
    assertEquals(sorted, names);
}
",5,5,
1,"@Test
public void importingASquadAddsEveryPlayer() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    directory.importSquad(SquadCatalog.require(""IND""));
    assertTrue(directory.size() >= 11);
    assertTrue(directory.knows(""IND3""));
}
",5,5,
1,"@Test
public void bothNamedSquadsAreImported() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    directory.importSquad(SquadCatalog.require(""IND""));
    directory.importSquad(SquadCatalog.require(""AUS""));
    assertTrue(directory.knows(""IND1""));
    assertTrue(directory.knows(""AUS1""));
}
",5,5,
1,"@Test
public void anImportedPlayerKeepsTheirRole() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    directory.importSquad(SquadCatalog.require(""IND""));
    Player bumrah = directory.byId(""IND9"");
    assertNotNull(bumrah);
    assertEquals(""Jasprit Bumrah"", bumrah.getFullName());
}
",5,5,
1,"@Test
public void theImportCounterTracksTheSquadsLoaded() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    int before = directory.getImportCount();
    directory.importSquad(SquadCatalog.require(""ENG""));
    assertEquals(before + 1, directory.getImportCount());
}
",5,5,
1,"@Test
public void importingNullIsRejected() {
    try {
        PlayerDirectory.getInstance().importSquad(null);
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertEquals(""team must not be null"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void theRegionalFeedUsesTheLocalDecimalSeparator() {
    assertEquals(""8,11"", new ScoreboardFormatter().rate(8.111));
}
",5,5,
1,"@Test
public void theInGroundBoardTakesTheCompactLine() {
    assertTrue(ScoreboardFormatter.isCompact());
    assertEquals(""142/3"", new ScoreboardFormatter().scoreLine(cardWith(142, 3, 106)));
}
",5,5,
1,"@Test
public void theCompactBattingLineOmitsTheBallsFaced() {
    com.cricket.core.scorecard.BattingLine line =
            new com.cricket.core.scorecard.BattingLine(""IND3"");
    line.addRuns(82);
    assertFalse(new ScoreboardFormatter().battingLine(line).contains(""(""));
}
",5,5,
1,"@Test
public void theConfiguredStyleIsReportedBack() {
    assertEquals(ScoreboardFormatter.STYLE_COMPACT, ScoreboardFormatter.style());
}
",5,5,
1,"@Test
public void theOpenerResolvesByShortName() {
    Player opener = PlayerDirectory.getInstance().requireByShortName(""R Sharma"");
    assertEquals(""IND1"", opener.getId());
}
",5,4,
1,"@Test
public void bothSquadsAreKnownToTheDirectory() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    assertNotNull(""India squad not loaded"", directory.byShortName(""V Kohli""));
    assertNotNull(""Australia squad not loaded"", directory.byShortName(""P Cummins""));
}
",5,4,
1,"@Test
public void aShortNameIsMatchedWithoutRegardToCase() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    assertEquals(directory.byShortName(""V Kohli""), directory.byShortName(""v kohli""));
}
",5,5,
1,"@Test
public void aNameThatWasNeverImportedIsNotFound() {
    assertNull(PlayerDirectory.getInstance().byShortName(""W Grace""));
}
",5,5,
1,"@Test
public void requiringAnUnknownShortNameThrows() {
    try {
        PlayerDirectory.getInstance().requireByShortName(""W Grace"");
        org.junit.Assert.fail(""expected IllegalStateException"");
    } catch (IllegalStateException expected) {
        assertEquals(""player not in directory: W Grace"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void anEmptyFragmentMatchesNobody() {
    List<Player> found = PlayerDirectory.getInstance().search("""");
    assertEquals(0, found.size());
}
",5,5,
1,"@Test
public void searchingByNameFragmentIsCaseInsensitive() {
    List<Player> found = PlayerDirectory.getInstance().search(""kohli"");
    assertFalse(""no player matched the fragment"", found.isEmpty());
}
",5,4,
1,"@Test
public void theWholeSeriesIsRegistered() {
    MatchRegistry registry = MatchRegistry.getInstance();
    for (int i = 1; i <= MATCHES_IN_SERIES; i++) {
        assertTrue(""SERIES-"" + i + "" was not scheduled"", registry.contains(""SERIES-"" + i));
    }
}
",5,5,
1,"@Test
public void theOpeningFixtureIsUnderWay() {
    MatchRegistry registry = MatchRegistry.getInstance();
    assertTrue(registry.require(""SERIES-1"").getState().acceptsDeliveries());
}
",5,5,
1,"@Test
public void theOpenerIsServedOnTheLiveEndpoint() {
    MatchRegistry registry = MatchRegistry.getInstance();
    assertTrue(registry.live().contains(registry.require(""SERIES-1"")));
}
",5,5,
1,"@Test
public void everyFixtureInvolvesBothTouringSides() {
    Match match = MatchRegistry.getInstance().require(""SERIES-2"");
    assertTrue(match.involves(""IND""));
    assertTrue(match.involves(""ENG""));
}
",5,5,
1,"@Test
public void theRegistrationCounterAdvancesWithEachFixture() {
    MatchRegistry registry = MatchRegistry.getInstance();
    long before = registry.getRegistrations();
    registry.register(fixture(9));
    assertEquals(before + 1, registry.getRegistrations());
}
",5,5,
1,"@Test
public void aReplacedFixtureKeepsTheSameId() {
    MatchRegistry registry = MatchRegistry.getInstance();
    int size = registry.size();
    registry.register(fixture(3));
    assertEquals(size, registry.size());
}
",5,5,
1,"@Test
public void theFixtureDirectoryIsEmptied() {
    MatchRegistry registry = MatchRegistry.getInstance();
    registry.reset();
    assertTrue(registry.isEmpty());
    assertEquals(0L, registry.getRegistrations());
}
",5,5,
1,"@Test
public void theSquadsAreUnloaded() {
    PlayerDirectory directory = PlayerDirectory.getInstance();
    directory.clear();
    assertTrue(directory.isEmpty());
    assertEquals(0, directory.getImportCount());
}
",5,5,
1,"@Test
public void theShippedPlayingConditionsAreRestored() {
    ScoringRules.reloadDefaults();
    assertTrue(ScoringRules.isDefault());
}
",5,5,
1,"@Test
public void thePresentationSettingsAreHandedBack() {
    Locale.setDefault(Locale.UK);
    System.clearProperty(ScoreboardFormatter.STYLE_PROPERTY);
    assertEquals(ScoreboardFormatter.STYLE_FULL, ScoreboardFormatter.style());
}
",5,5,
1,"@Test
public void theArchiveIsCleared() {
    ScorecardExporter exporter = new ScorecardExporter();
    exporter.cleanup();
    assertTrue(exporter.isEmpty());
}
",5,5,
